X,Y,Z
438030.8431,86722.0174,1.0000
438063.0461,86732.4852,1.0000
438084.6449,86723.1694,1.0000
438084.3592,86721.6201,1.0000
438083.9226,86720.1101,1.0000
438084.3695,86727.9600,1.0000
438084.6779,86726.3681,1.0000
438084.7583,86724.7539,1.0000
438083.3564,86718.6437,1.0000
438080.2097,86713.2627,1.0000
438079.2926,86712.0095,1.0000
438078.3554,86710.7690,1.0000
438082.6818,86717.2250,1.0000
438081.9202,86715.8582,1.0000
438081.0908,86714.5414,1.0000
438083.7830,86729.4180,1.0000
438069.2620,86732.8400,1.0000
438070.8102,86732.9118,1.0000
438072.3554,86732.9746,1.0000
438064.6010,86732.5935,1.0000
438066.1561,86732.6855,1.0000
438067.7102,86732.7661,1.0000
438073.9014,86733.0011,1.0000
438080.1576,86732.1523,1.0000
438081.6239,86731.5238,1.0000
438082.8676,86730.6270,1.0000
438075.4527,86732.9620,1.0000
438077.0133,86732.8279,1.0000
438078.5875,86732.5695,1.0000
438026.3037,86707.9966,1.0000
438066.6638,86714.0175,1.5000
438067.0236,86713.3709,1.5000
438067.3020,86712.6723,1.5000
438065.0254,86715.5283,1.5000
438065.6709,86715.1077,1.5000
438066.2153,86714.6003,1.5000
438067.5062,86711.9334,1.5000
438067.5601,86707.2830,1.5000
438067.2431,86705.8098,1.5000
438066.7870,86704.3977,1.5000
438067.6433,86711.1662,1.5000
438067.7207,86710.3822,1.5000
438067.7246,86708.8110,1.5000
438064.2946,86715.8559,1.5000
438058.3209,86713.4957,1.5000
438058.5282,86714.1757,1.5000
438058.8187,86714.7817,1.5000
438057.6121,86708.8367,1.5000
438057.7749,86709.5949,1.5000
438058.1752,86712.7590,1.5000
438059.2141,86715.2961,1.5000
438061.8785,86716.2510,1.5000
438062.6922,86716.2202,1.5000
438063.5072,86716.0875,1.5000
438059.7341,86715.7024,1.5000
438060.3706,86715.9951,1.5000
438061.0950,86716.1770,1.5000
438066.2049,86703.0531,1.5000
438044.3983,86688.2773,1.5000
438043.7215,86688.3459,1.5000
438043.0546,86688.4734,1.5000
438047.1827,86688.5298,1.5000
438045.7773,86688.3042,1.5000
438045.0840,86688.2644,1.5000
438042.3988,86688.6625,1.5000
438039.2782,86690.4382,1.5000
438038.0711,86691.3619,1.5000
438026.7777,86706.4787,1.0000
438041.7552,86688.9162,1.5000
438041.1232,86689.2307,1.5000
438040.5011,86689.5959,1.5000
438048.6055,86688.9300,1.5000
438062.8683,86698.4313,1.5000
438061.8259,86697.4331,1.5000
438060.7124,86696.4697,1.5000
438065.5103,86701.7824,1.5000
438064.7165,86700.5916,1.5000
438063.8338,86699.4792,1.5000
438059.5334,86695.5263,1.5000
438052.8879,86690.9361,1.5000
438051.4671,86690.1573,1.5000
438050.0366,86689.4805,1.5000
438058.2948,86694.5879,1.5000
438057.0025,86693.6428,1.5000
438054.2901,86691.7927,1.5000
438019.1560,86687.0264,0.5000
438021.1564,86686.3236,0.5000
438023.1100,86685.6946,0.5000
438013.2205,86689.7089,0.5000
438015.1030,86688.6980,0.5000
438017.1134,86687.8114,0.5000
438025.0262,86685.1329,0.5000
438032.5049,86683.4323,0.5000
438034.3750,86683.1117,0.5000
438036.2641,86682.8203,0.5000
438026.9144,86684.6322,0.5000
438028.7840,86684.1861,0.5000
438030.6444,86683.7883,0.5000
438011.5620,86690.8668,0.5000
438011.0773,86709.2373,0.5000
438011.0043,86707.3501,0.5000
438010.6937,86705.4152,0.5000
438009.5270,86714.6815,0.5000
438010.2815,86712.8825,0.5000
438010.8317,86711.0767,0.5000
438010.2312,86703.4333,0.5000
438008.8750,86695.4430,0.5000
438009.3004,86693.7139,0.5000
438010.2233,86692.1942,0.5000
438009.7026,86701.4053,0.5000
438009.2114,86699.3551,0.5000
438008.8903,86697.3455,0.5000
438038.1788,86682.5557,0.5000
438071.0989,86692.2869,0.5000
438072.4706,86693.6892,0.5000
438073.7901,86695.1449,0.5000
438066.5833,86688.5155,0.5000
438068.1629,86689.6892,0.5000
438069.6660,86690.9496,0.5000
438075.0666,86696.6425,0.5000
438079.9199,86702.8200,0.5000
438081.1002,86704.3713,0.5000
438082.2617,86705.9310,0.5000
438076.3089,86698.1702,0.5000
438077.5262,86699.7164,0.5000
438078.7275,86701.2695,0.5000
438064.9317,86687.4322,0.5000
438046.0181,86682.0221,0.5000
438047.9991,86682.0914,0.5000
438049.9788,86682.2683,0.5000
438040.1164,86682.3293,0.5000
438042.0719,86682.1553,0.5000
438044.0407,86682.0482,0.5000
438051.9506,86682.5541,0.5000
438059.6156,86684.7455,0.5000
438061.4407,86685.5452,0.5000
438063.2151,86686.4414,0.5000
438053.9073,86682.9468,0.5000
438055.8417,86683.4443,0.5000
438057.7469,86684.0446,0.5000
438008.6717,86716.5011,0.5000
438059.8364,86690.2496,1.0000
438058.4252,86689.5424,1.0000
438057.0031,86688.8657,1.0000
438063.8979,86692.6298,1.0000
438062.5836,86691.7857,1.0000
438061.2262,86690.9948,1.0000
438055.5740,86688.2210,1.0000
438049.6835,86686.2254,1.0000
438048.1400,86685.9398,1.0000
438046.5619,86685.7667,1.0000
438054.1329,86687.6211,1.0000
438052.6744,86687.0795,1.0000
438051.1931,86686.6097,1.0000
438065.1583,86693.5348,1.0000
438074.7085,86705.6891,1.0000
438073.8585,86704.3633,1.0000
438073.0174,86703.0310,1.0000
438077.4137,86709.5285,1.0000
438076.4833,86708.2752,1.0000
438075.5799,86706.9966,1.0000
438072.1731,86701.7039,1.0000
438068.5185,86696.6827,1.0000
438067.4742,86695.5580,1.0000
438066.3539,86694.5084,1.0000
438071.3134,86700.3937,1.0000
438070.4258,86699.1123,1.0000
438069.4983,86697.8713,1.0000
438044.9667,86685.7190,1.0000
438027.2627,86704.9565,1.0000
438013.1290,86730.6679,0.5000
438011.2567,86729.9341,0.5000
438028.8050,86700.4457,1.0000
438028.2676,86701.9344,1.0000
438027.7564,86703.4399,1.0000
438009.5162,86729.0243,0.5000
438006.5859,86722.2755,0.5000
438007.0769,86720.3044,0.5000
438007.8190,86718.3687,0.5000
438008.0393,86727.7634,0.5000
438006.9765,86726.0966,0.5000
438006.5013,86724.2254,0.5000
438029.3772,86698.9793,1.0000
438038.8566,86687.0460,1.0000
438037.5049,86687.8175,1.0000
438036.2500,86688.7514,1.0000
438043.3765,86685.8100,1.0000
438041.8134,86686.0528,1.0000
438040.2994,86686.4604,1.0000
438035.0924,86689.8118,1.0000
438031.3906,86694.7701,1.0000
438030.6613,86696.1359,1.0000
438029.9931,86697.5409,1.0000
438034.0322,86690.9630,1.0000
438033.0674,86692.1780,1.0000
438032.1897,86693.4489,1.0000
437608.9918,87145.4210,1.5000
437609.4023,87144.7837,1.5000
437609.7578,87144.0908,1.5000
437607.4962,87146.9287,1.5000
437608.0322,87146.4859,1.5000
437608.5329,87145.9873,1.5000
437610.0514,87143.3597,1.5000
437610.4730,87140.4057,1.5000
437610.3564,87139.7476,1.5000
437610.1375,87139.1569,1.5000
437610.2765,87142.6081,1.5000
437610.4263,87141.8535,1.5000
437610.4940,87141.1135,1.5000
437606.3437,87147.6947,1.5000
437599.5791,87155.3163,1.5000
437599.6244,87154.6357,1.5000
437599.7667,87153.9626,1.5000
437599.9935,87157.3520,1.5000
437599.7717,87156.6794,1.5000
437599.6309,87155.9992,1.5000
437599.9969,87153.3022,1.5000
437601.6129,87150.8918,1.5000
437602.7078,87149.8983,1.5000
437603.8980,87149.0838,1.5000
437600.3060,87152.6597,1.5000
437600.6845,87152.0403,1.5000
437601.1233,87151.4493,1.5000
437609.8110,87138.6492,1.5000
437587.6981,87140.2875,1.5000
437585.2408,87141.7401,1.5000
437582.7418,87143.0240,1.5000
437592.5845,87137.3266,1.5000
437591.3527,87137.9790,1.5000
437590.1319,87138.7202,1.5000
437580.1877,87144.1307,1.5000
437569.3496,87146.8726,1.5000
437566.5583,87147.2799,1.5000
437560.9675,87147.9186,1.5000
437577.5653,87145.0515,1.5000
437574.8726,87145.7933,1.5000
437572.1275,87146.3886,1.5000
437593.8334,87136.8083,1.5000
437607.6088,87137.3560,1.5000
437606.8934,87137.1740,1.5000
437605.3483,87136.9195,1.5000
437609.3830,87138.2238,1.5000
437608.8654,87137.8722,1.5000
437608.2700,87137.5858,1.5000
437603.7295,87136.7531,1.5000
437597.7557,87136.2618,1.5000
437596.4104,87136.2960,1.5000
437595.1060,87136.4661,1.5000
437602.1312,87136.6069,1.5000
437600.6068,87136.4540,1.5000
437599.1514,87136.3267,1.5000
437600.2879,87158.0119,1.5000
437547.4334,87145.2245,1.0000
437550.5386,87145.2008,1.0000
437553.6423,87145.0309,1.0000
437528.8386,87143.3255,1.0000
437531.9271,87143.7942,1.0000
437535.0222,87144.2220,1.0000
437556.7399,87144.7174,1.0000
437568.9551,87142.2558,1.0000
437571.9417,87141.3970,1.0000
437574.9095,87140.4684,1.0000
437559.8257,87144.2717,1.0000
437562.8941,87143.7052,1.0000
437565.9391,87143.0294,1.0000
437525.7644,87142.7930,1.0000
437498.9330,87128.2565,1.0000
437500.8578,87130.6673,1.0000
437503.0650,87132.8598,1.0000
437494.4542,87120.0975,1.0000
437495.8163,87122.9140,1.0000
437497.2801,87125.6532,1.0000
437505.5088,87134.8323,1.0000
437516.7150,87140.5088,1.0000
437519.6938,87141.4150,1.0000
437522.7132,87142.1663,1.0000
437508.1417,87136.5834,1.0000
437510.9163,87138.1121,1.0000
437513.7854,87139.4174,1.0000
437577.8702,87139.4860,1.0000
437632.0854,87140.8655,1.0000
437634.8899,87142.1580,1.0000
437608.0225,87163.8141,1.5000
437623.7199,87136.6837,1.0000
437626.5471,87137.9969,1.0000
437629.3218,87139.4509,1.0000
437607.4757,87163.6724,1.5000
437602.5589,87160.9454,1.5000
437601.5237,87159.8653,1.5000
437600.6465,87158.6541,1.5000
437606.1575,87163.2052,1.5000
437604.8929,87162.6065,1.5000
437603.6905,87161.8591,1.5000
437620.8006,87135.6995,1.0000
437589.7948,87135.8558,1.0000
437592.8261,87135.2838,1.0000
437595.8864,87134.9223,1.0000
437580.8330,87138.4818,1.0000
437583.8042,87137.5071,1.0000
437586.7895,87136.6143,1.0000
437598.9733,87134.7329,1.0000
437611.5179,87134.7773,1.0000
437614.6673,87134.8661,1.0000
437617.7731,87135.1299,1.0000
437602.0833,87134.6695,1.0000
437605.2132,87134.6856,1.0000
437608.3595,87134.7350,1.0000
437376.7773,87089.6280,1.5000
437375.3342,87089.4434,1.5000
437372.4723,87088.8899,1.5000
437381.0701,87089.7291,1.5000
437379.6523,87089.7778,1.5000
437378.2191,87089.7418,1.5000
437369.6857,87088.1344,1.5000
437359.3707,87083.5564,1.5000
437356.9673,87082.1069,1.5000
437354.6210,87080.5688,1.5000
437366.9886,87087.2064,1.5000
437364.3748,87086.1229,1.5000
437361.8377,87084.9007,1.5000
437382.4653,87089.5887,1.5000
437398.6382,87078.8150,1.5000
437397.5572,87079.7493,1.5000
437393.3457,87083.8391,1.5000
437402.1830,87076.9057,1.5000
437400.9364,87077.3501,1.5000
437399.7596,87078.0007,1.5000
437391.1669,87085.7053,1.5000
437386.4446,87088.5477,1.5000
437385.1596,87089.0049,1.5000
437383.8308,87089.3496,1.5000
437390.0394,87086.5448,1.5000
437388.8798,87087.3063,1.5000
437387.6833,87087.9779,1.5000
437352.3252,87078.9590,1.5000
437323.8681,87042.4410,1.5000
437323.5071,87039.6672,1.5000
437323.2905,87036.8230,1.5000
437326.0184,87050.3324,1.5000
437325.1036,87047.7744,1.5000
437324.3935,87045.1436,1.5000
437323.1982,87033.9091,1.5000
437323.3753,87023.3102,1.5000
437323.2926,87021.8469,1.5000
437323.1194,87020.4373,1.5000
437323.2101,87030.9263,1.5000
437323.3041,87027.8769,1.5000
437323.3897,87024.8127,1.5000
437326.5588,87051.5839,1.5000
437343.5625,87072.0070,1.5000
437341.4754,87070.1371,1.5000
437339.4310,87068.2077,1.5000
437350.0734,87077.2940,1.5000
437347.8621,87075.5821,1.5000
437345.6916,87073.8209,1.5000
437337.4298,87066.2156,1.5000
437330.0578,87057.5670,1.5000
437328.5142,87055.2282,1.5000
437327.1571,87052.8170,1.5000
437335.4726,87064.1575,1.5000
437333.5704,87062.0307,1.5000
437331.7543,87059.8342,1.5000
437403.4994,87076.6755,1.5000
437511.2438,87141.9897,1.5000
437508.6630,87140.9078,1.5000
437506.1211,87139.7403,1.5000
437519.2186,87144.6764,1.5000
437516.5266,87143.8711,1.5000
437513.8666,87142.9766,1.5000
437501.1129,87137.2304,1.5000
437483.5452,87128.3253,1.5000
437481.0781,87126.9957,1.5000
437478.6624,87125.5911,1.5000
437496.1345,87134.6268,1.5000
437491.1063,87132.0881,1.5000
437486.0489,87129.6022,1.5000
437521.9374,87145.3957,1.5000
437549.7667,87148.4854,1.5000
437546.9647,87148.4763,1.5000
437544.1627,87148.4058,1.5000
437558.1691,87148.1498,1.5000
437555.3693,87148.3217,1.5000
437552.5683,87148.4337,1.5000
437541.3617,87148.2729,1.5000
437530.2036,87147.0697,1.5000
437527.4346,87146.5893,1.5000
437524.6778,87146.0323,1.5000
437538.5635,87148.0751,1.5000
437535.7699,87147.8103,1.5000
437532.9826,87147.4759,1.5000
437476.3131,87124.0890,1.5000
437428.7563,87085.2851,1.5000
437423.6846,87082.9314,1.5000
437418.6286,87080.7220,1.5000
437436.2480,87089.2009,1.5000
437433.7823,87087.8342,1.5000
437431.2811,87086.5314,1.5000
437416.0503,87079.6773,1.5000
437407.7161,87076.9907,1.5000
437406.2816,87076.7470,1.5000
437404.8708,87076.6323,1.5000
437413.3848,87078.6827,1.5000
437410.5942,87077.7494,1.5000
437409.1589,87077.3345,1.5000
437438.6690,87090.6374,1.5000
437467.6564,87117.0083,1.5000
437463.6503,87113.0351,1.5000
437459.7507,87108.9542,1.5000
437474.0432,87122.4699,1.5000
437471.8505,87120.7387,1.5000
437469.7249,87118.9124,1.5000
437455.8661,87104.8801,1.5000
437445.5885,87095.4108,1.5000
437443.3467,87093.7378,1.5000
437441.0377,87092.1482,1.5000
437451.9002,87100.9174,1.5000
437449.8567,87099.0105,1.5000
437447.7568,87097.1706,1.5000
437493.1061,87117.2623,1.0000
437236.4939,87093.2143,3.5000
437234.7933,87098.1741,3.5000
437230.5261,87102.7910,3.5000
437233.5874,87080.6728,3.5000
437235.0057,87084.7824,3.5000
437235.9982,87088.3251,3.5000
437218.1589,87106.6681,3.5000
437156.4770,87102.4740,3.5000
437137.0740,87103.3813,3.5000
437118.1432,87103.3813,3.5000
437203.7625,87107.5744,3.5000
437187.5521,87105.6480,3.5000
437173.4815,87103.2675,3.5000
437232.8792,87076.8464,3.5000
437257.9724,87072.2409,3.5000
437256.2718,87070.4695,3.5000
437251.3804,87068.4855,3.5000
437268.0384,87080.1058,3.5000
437263.9270,87077.4133,3.5000
437260.5248,87074.6497,3.5000
437245.1425,87066.7847,3.5000
437232.0284,87065.7930,3.5000
437231.1776,87067.4933,3.5000
437231.3901,87071.9572,3.5000
437240.3220,87065.5803,3.5000
437236.4231,87064.9423,3.5000
437234.2258,87064.8718,3.5000
437106.9205,87103.1547,3.5000
437180.9154,87048.1714,1.0000
437183.9269,87047.3973,1.0000
437186.9262,87046.5808,1.0000
437171.8348,87050.3318,1.0000
437174.8668,87049.6294,1.0000
437177.8945,87048.9123,1.0000
437189.9108,87045.7128,1.0000
437201.6732,87041.6577,1.0000
437204.5690,87040.5133,1.0000
437207.4469,87039.3242,1.0000
437192.8783,87044.7849,1.0000
437195.8278,87043.7973,1.0000
437198.7595,87042.7536,1.0000
437168.8013,87051.0288,1.0000
437138.6186,87058.5469,1.0000
437141.6258,87057.7558,1.0000
437144.6347,87056.9704,1.0000
437095.3446,87103.6104,3.5000
437085.4817,87104.2901,3.5000
437136.4619,87059.1178,1.0000
437147.6455,87056.1919,1.0000
437159.7144,87053.1697,1.0000
437162.7397,87052.4428,1.0000
437165.7688,87051.7298,1.0000
437150.6585,87055.4214,1.0000
437153.6742,87054.6601,1.0000
437156.6927,87053.9091,1.0000
437272.2914,87082.3025,3.5000
437392.2832,87110.6694,3.5000
437388.3447,87110.6694,3.5000
437384.7536,87110.7594,3.5000
437400.3426,87112.3503,3.5000
437397.7260,87111.3770,3.5000
437394.8942,87110.8463,3.5000
437380.9038,87111.0247,3.5000
437367.5234,87111.9553,3.5000
437364.1986,87111.6011,3.5000
437360.6085,87110.3604,3.5000
437376.4345,87111.2016,3.5000
437373.4261,87111.5996,3.5000
437371.8472,87111.9469,3.5000
437402.3341,87113.0579,3.5000
437409.9006,87101.6020,3.5000
437409.7231,87103.7251,3.5000
437409.5021,87105.5387,3.5000
437412.2452,87095.2773,3.5000
437410.4313,87096.5598,3.5000
437410.0772,87099.8331,3.5000
437409.1036,87106.7774,3.5000
437405.3426,87111.8639,3.5000
437404.3690,87112.7041,3.5000
437403.3955,87113.0579,3.5000
437408.2632,87108.0598,3.5000
437407.3340,87109.3870,3.5000
437406.4049,87110.5810,3.5000
437358.1260,87108.8538,3.5000
437312.4486,87088.9536,3.5000
437311.6950,87087.4918,3.5000
437309.3816,87086.2015,3.5000
437312.4042,87094.6697,3.5000
437312.5373,87092.5430,3.5000
437312.5373,87090.4159,3.5000
437305.3476,87085.6256,3.5000
437287.5320,87088.9631,3.5000
437282.6416,87087.1207,3.5000
437277.1827,87084.9951,3.5000
437299.9398,87087.4864,3.5000
437295.1523,87087.9738,3.5000
437291.2430,87089.1236,3.5000
437313.0255,87096.6194,3.5000
437346.6389,87101.4962,3.5000
437344.4670,87101.0087,3.5000
437340.2952,87100.7861,3.5000
437355.6879,87106.7715,3.5000
437353.5160,87104.8217,3.5000
437349.6974,87102.9142,3.5000
437333.6466,87101.0077,3.5000
437319.0094,87100.6957,3.5000
437315.6846,87099.2776,3.5000
437314.2219,87097.9485,3.5000
437330.3662,87101.1851,3.5000
437326.4559,87101.3605,3.5000
437322.3786,87100.9173,3.5000
437390.7381,87073.2495,1.0000
437393.8058,87073.0954,1.0000
437396.8969,87072.7498,1.0000
437381.7111,87071.9809,1.0000
437384.6943,87072.6765,1.0000
437387.7012,87073.1146,1.0000
437400.0034,87072.3163,1.0000
437412.4313,87071.6567,1.0000
437415.5181,87071.9841,1.0000
437418.5975,87072.4612,1.0000
437403.1173,87071.8986,1.0000
437406.2306,87071.6005,1.0000
437409.3359,87071.5165,1.0000
437378.7448,87071.0744,1.0000
437350.0865,87057.5813,1.0000
437352.6111,87059.3230,1.0000
437355.2933,87060.8991,1.0000
437343.7814,87051.0243,1.0000
437345.6466,87053.4560,1.0000
437347.7537,87055.6377,1.0000
437358.0991,87062.3461,1.0000
437369.8816,87067.5572,1.0000
437372.8367,87068.8158,1.0000
437375.7889,87070.0038,1.0000
437360.9944,87063.7001,1.0000
437363.9451,87064.9975,1.0000
437366.9171,87066.2747,1.0000
437421.6707,87073.0505,1.0000
437473.4316,87093.2975,1.0000
437475.8459,87095.2911,1.0000
437478.1827,87097.3758,1.0000
437465.7675,87087.9052,1.0000
437468.3882,87089.6003,1.0000
437470.9443,87091.3992,1.0000
437480.4358,87099.5493,1.0000
437488.4286,87109.1352,1.0000
437490.1260,87111.7560,1.0000
437491.6848,87114.4671,1.0000
437482.5961,87101.8117,1.0000
437484.6544,87104.1633,1.0000
437486.6016,87106.6044,1.0000
437463.0865,87086.3180,1.0000
437433.9192,87075.8499,1.0000
437436.9618,87076.5972,1.0000
437439.9885,87077.3805,1.0000
437424.7390,87073.7148,1.0000
437427.8037,87074.4165,1.0000
437430.8649,87075.1268,1.0000
437442.9947,87078.2112,1.0000
437454.7245,87082.2418,1.0000
437457.5607,87083.4845,1.0000
437460.3495,87084.8430,1.0000
437445.9759,87079.1011,1.0000
437448.9276,87080.0618,1.0000
437451.8452,87081.1048,1.0000
437342.1317,87048.3887,1.0000
437257.5386,87014.8731,1.0000
437259.9165,87012.8188,1.0000
437262.2483,87010.6805,1.0000
437250.0280,87020.3684,1.0000
437252.6043,87018.6643,1.0000
437255.1045,87016.8271,1.0000
437264.5492,87008.4851,1.0000
437274.2117,87000.6307,1.0000
437276.9465,86999.2987,1.0000
437279.8540,86998.3267,1.0000
437266.8548,87006.3021,1.0000
437269.2064,87004.2119,1.0000
437271.6450,87002.2947,1.0000
437247.3656,87021.9231,1.0000
437218.7891,87034.2113,1.0000
437221.6063,87032.8985,1.0000
437224.4357,87031.6089,1.0000
437210.3068,87038.0940,1.0000
437213.1487,87036.8267,1.0000
437215.9735,87035.5273,1.0000
437227.2883,87030.3623,1.0000
437238.9150,87025.7905,1.0000
437241.7908,87024.6017,1.0000
437244.6143,87023.3243,1.0000
437230.1739,87029.1769,1.0000
437233.0866,87028.0429,1.0000
437236.0070,87026.9259,1.0000
437282.8972,86997.6832,1.0000
437331.3729,87018.9892,1.0000
437332.3346,87022.0086,1.0000
437333.2107,87025.0603,1.0000
437326.8956,87010.9901,1.0000
437328.7572,87013.3960,1.0000
437330.2168,87016.0893,1.0000
437334.0961,87028.0717,1.0000
437338.1472,87039.8070,1.0000
437339.3474,87042.7252,1.0000
437340.6647,87045.6041,1.0000
437335.0211,87031.0377,1.0000
437335.9970,87033.9726,1.0000
437337.0352,87036.8909,1.0000
437324.6491,87008.8798,1.0000
437295.6366,86997.6920,1.0000
437298.7682,86998.1662,1.0000
437301.8323,86998.7814,1.0000
437286.0365,86997.3331,1.0000
437289.2325,86997.2412,1.0000
437292.4457,86997.3726,1.0000
437304.8393,86999.5365,1.0000
437316.5093,87003.9407,1.0000
437319.3644,87005.3936,1.0000
437322.1082,87007.0271,1.0000
437307.7998,87000.4309,1.0000
437310.7245,87001.4636,1.0000
437313.6242,87002.6338,1.0000
437322.8331,87019.0963,1.5000
437496.1223,87191.1760,7.0000
437500.4103,87194.7481,7.0000
437507.7461,87195.3316,7.0000
437491.7626,87174.6014,7.0000
437491.5483,87179.9597,7.0000
437493.3348,87185.5321,7.0000
437515.6339,87192.7476,7.0000
437517.7774,87171.1725,7.0000
437405.9922,87143.5723,6.5000
437408.0290,87151.1739,6.5000
437519.3506,87187.5325,7.0000
437521.0654,87181.6744,7.0000
437520.9936,87175.4590,7.0000
437492.7626,87171.7439,7.0000
437175.8648,87038.9818,0.5000
437172.6005,87039.6060,0.5000
437169.3526,87040.3099,0.5000
437185.7548,87037.5747,0.5000
437182.4457,87037.9866,0.5000
437179.1469,87038.4439,0.5000
437166.1197,87041.0868,0.5000
437511.5594,87168.8864,7.0000
437505.3422,87167.8862,7.0000
437498.8381,87168.3150,7.0000
437162.9004,87041.9301,0.5000
437159.6934,87042.8331,0.5000
437156.4973,87043.7892,0.5000
437416.4482,87162.5761,6.5000
437507.0438,87162.8996,6.5000
437496.3131,87161.3160,6.5000
437483.1376,87160.5081,6.5000
437527.4628,87172.4251,6.5000
437524.3968,87168.7736,6.5000
437516.2854,87165.4058,6.5000
437469.8687,87158.1112,6.5000
